UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,TWF,HDF,PWF,OSF,RNF,Temp_Diff,Power_W,Tool_Wear_Strain,Speed_Torque_Ratio,Type_L,Type_M,Type_H
7987,L55166,L,301.1,312.3,1587,34.5,115,0,0,0,0,0,0,11.199999999999989,5733.563672434052,3967.5,45.99998666667053,1,0,0
7988,H37401,H,301.0,312.2,1489,40.3,117,0,0,0,0,0,0,11.199999999999989,6283.886929538888,4715.099999999999,36.94788165064971,0,0,1
7989,L55168,L,301.1,312.3,1486,34.9,122,0,0,0,0,0,0,11.199999999999989,5430.913108162723,4257.8,42.57878436137984,1,0,0
7990,L55169,L,301.1,312.4,1430,37.9,124,0,0,0,0,0,0,11.299999999999955,5675.4965682202,4699.599999999999,37.73086075702882,1,0,0
7991,M22850,M,301.1,312.4,1809,25.1,126,0,0,0,0,0,0,11.299999999999955,4754.89472898776,3162.6000000000004,72.07168443359186,0,1,0
7992,L55171,L,301.1,312.3,1534,39.0,129,0,0,0,0,0,0,11.199999999999989,6264.964069788765,5031.0,39.33332324786583,1,0,0
7993,M22852,M,301.1,312.3,1852,25.9,131,0,0,0,0,0,0,11.199999999999989,5023.071549873695,3392.8999999999996,71.50576389738846,0,1,0
7994,L55173,L,301.1,312.3,1595,31.9,134,0,0,0,0,0,0,11.199999999999989,5328.193500365849,4274.599999999999,49.99998432602373,1,0,0
7995,L55174,L,301.0,312.3,1424,43.5,136,0,0,0,0,0,0,11.300000000000011,6486.760511132205,5916.0,32.735624658477086,1,0,0
7996,L55175,L,301.0,312.2,1776,28.8,138,0,0,0,0,0,0,11.199999999999989,5356.289810664453,3974.4,61.66664525463706,1,0,0
7997,M22856,M,301.0,312.2,1499,41.5,140,0,0,0,0,0,0,11.199999999999989,6514.458886361354,5810.0,36.12047322398235,0,1,0
7998,M22857,M,301.0,312.2,2710,9.7,143,1,0,0,1,0,0,11.199999999999989,2752.7682028304957,1387.1,279.38115527715956,0,1,0
7999,L55178,L,300.9,312.1,1359,51.7,146,0,0,0,0,0,0,11.200000000000045,7357.641410633832,7548.200000000001,26.28626184018146,1,0,0
8000,M22859,M,300.9,312.1,1617,31.0,148,0,0,0,0,0,0,11.200000000000045,5249.287164883185,4588.0,52.161273496363386,0,1,0
8001,M22860,M,300.8,312.0,1443,53.3,151,0,0,0,0,0,0,11.199999999999989,8054.195333787759,8048.299999999999,27.073165652314135,0,1,0
8002,L55181,L,300.8,312.0,1374,50.2,154,0,0,0,0,0,0,11.199999999999989,7223.024165427509,7730.8,27.37051247599353,1,0,0
8003,M22862,M,300.9,312.1,1851,23.0,156,0,0,0,0,0,0,11.200000000000045,4458.234134709275,3588.0,80.47822587903222,0,1,0
8004,M22863,M,300.8,312.0,1274,67.3,159,0,0,0,0,0,0,11.199999999999989,8978.692747910653,10700.699999999999,18.930160634448644,0,1,0
8005,L55184,L,300.9,312.0,1533,44.0,162,0,0,0,0,0,0,11.100000000000023,7063.5569223312905,7128.0,34.84090117252246,1,0,0
8006,L55185,L,300.8,312.0,1477,37.3,164,0,0,0,0,0,0,11.199999999999989,5769.231221027808,6117.2,39.59784461183791,1,0,0
8007,L55186,L,300.9,312.1,1462,46.0,166,0,0,0,0,0,0,11.200000000000045,7042.612971307359,7636.0,31.782601786390913,1,0,0
8008,M22867,M,301.0,312.1,1664,28.4,168,0,0,0,0,0,0,11.100000000000023,4948.804299542833,4771.2,58.5915286649547,0,1,0
8009,L55188,L,300.8,311.9,1414,41.1,171,0,0,0,0,0,0,11.099999999999966,6085.830456681076,7028.1,34.403884573264094,1,0,0
8010,H37423,H,300.9,312.0,2129,17.8,173,0,0,0,0,0,0,11.100000000000023,3968.480783965651,3079.4,119.60667437827281,0,0,1
8011,L55190,L,300.8,311.8,1323,61.1,178,0,0,0,0,0,0,11.0,8465.052821024234,10875.800000000001,21.653024279374094,1,0,0
8012,L55191,L,300.8,311.8,1427,43.3,180,0,0,0,0,0,0,11.0,6470.539421064169,7793.999999999999,32.956112481267326,1,0,0
8013,M22872,M,300.9,312.0,1375,56.1,182,0,0,0,0,0,0,11.100000000000023,8077.820110542755,10210.2,24.5097995526204,0,1,0
8014,M22873,M,300.9,312.0,1402,50.7,185,0,0,0,0,0,0,11.100000000000023,7443.626801562585,9379.5,27.65285450634033,0,1,0
8015,L55194,L,300.9,312.0,1500,44.2,188,0,0,0,0,0,0,11.100000000000023,6942.919764433443,8309.6,33.936643905736666,1,0,0
8016,M22875,M,301.0,312.0,1558,37.5,190,0,0,0,0,0,0,11.0,6118.251692866122,7125.0,41.546655587558504,0,1,0
8017,M22876,M,300.9,312.0,1447,41.4,193,0,0,0,0,0,0,11.100000000000023,6273.320706247314,7990.2,34.95168237882068,0,1,0
8018,L55197,L,301.0,312.0,1518,39.3,196,0,0,0,0,0,0,11.0,6247.30831907559,7702.799999999999,38.62594436998871,1,0,0
8019,L55198,L,301.0,311.9,1889,23.5,198,0,0,0,0,0,0,10.899999999999977,4648.667009394377,4653.0,80.38294451789595,1,0,0
8020,L55199,L,301.0,312.1,1675,30.7,200,0,0,0,0,0,0,11.100000000000023,5384.951607640704,6140.0,54.56024281425316,1,0,0
8021,H37434,H,300.9,312.0,1720,27.9,202,0,0,0,0,0,0,11.100000000000023,5025.291608682232,5635.799999999999,61.648723423396625,0,0,1
8022,M22881,M,301.0,312.0,1499,34.6,207,0,0,0,0,0,0,11.0,5431.331987183202,7162.200000000001,43.32368690066852,0,1,0
8023,L55202,L,300.9,312.0,1441,43.8,210,0,0,0,0,0,0,11.100000000000023,6609.471120181422,9198.0,32.89953586768588,1,0,0
8024,H37437,H,300.9,312.0,1397,42.7,212,0,0,0,0,0,0,11.100000000000023,6246.732360422433,9052.400000000001,32.71661997268853,0,0,1
8025,L55204,L,300.9,312.0,1493,38.7,217,0,0,0,0,0,0,11.100000000000023,6050.613203034334,8397.900000000001,38.57880140082651,1,0,0
8026,M22885,M,300.8,312.0,1422,50.7,219,0,0,0,0,0,0,11.199999999999989,7549.81263325392,11103.300000000001,28.04733174608841,0,1,0
8027,L55206,L,300.7,311.9,1399,50.2,222,1,0,0,0,1,0,11.199999999999989,7354.447458102682,11144.400000000001,27.868520344916263,1,0,0
8028,L55207,L,300.6,311.9,1425,44.9,224,0,0,0,0,0,0,11.299999999999955,6700.231731943631,10057.6,31.737186695504075,1,0,0
8029,L55208,L,300.6,311.8,1501,44.8,226,0,0,0,0,0,0,11.199999999999989,7041.858989070497,10124.8,33.50445680704089,1,0,0
8030,M22889,M,300.6,311.9,1629,35.3,0,0,0,0,0,0,0,11.299999999999955,6021.773382474379,0.0,46.14729570898138,0,1,0
8031,L55210,L,300.6,312.0,1490,42.2,3,0,0,0,0,0,0,11.399999999999977,6584.568762413967,126.60000000000001,35.30804850520177,1,0,0
8032,L55211,L,300.7,312.0,1550,32.4,5,0,0,0,0,0,0,11.300000000000011,5259.026102109314,162.0,47.83949140756438,1,0,0
8033,L55212,L,300.8,312.0,1416,46.5,7,0,0,0,0,0,0,11.199999999999989,6895.167556098878,325.5,30.451606354493254,1,0,0
8034,L55213,L,300.7,311.9,1485,38.8,9,0,0,0,0,0,0,11.199999999999989,6033.742850484556,349.2,38.27318601206546,1,0,0
8035,L55214,L,300.7,311.8,1564,36.8,11,0,0,0,0,0,0,11.100000000000023,6027.166449863042,404.79999999999995,42.4999884510901,1,0,0
8036,L55215,L,300.7,311.7,1910,19.7,13,0,0,0,0,0,0,11.0,3940.290225887438,256.09999999999997,96.95426550544899,1,0,0
8037,L55216,L,300.7,311.7,1460,46.1,15,0,0,0,0,0,0,11.0,7048.267838083821,691.5,31.670275125753765,1,0,0
8038,L55217,L,300.7,311.8,1603,34.1,17,0,0,0,0,0,0,11.100000000000023,5724.222670277379,579.7,47.00878386839182,1,0,0
8039,L55218,L,300.7,311.8,1486,47.3,19,0,0,0,0,0,0,11.100000000000023,7360.521203899622,898.6999999999999,31.41648384429517,1,0,0
8040,L55219,L,300.8,311.9,1560,31.8,21,0,0,0,0,0,0,11.099999999999966,5194.937611976082,667.8000000000001,49.056588346984796,1,0,0
8041,L55220,L,300.8,311.9,1498,39.3,23,0,0,0,0,0,0,11.099999999999966,6164.998591551537,903.9,38.11703864706396,1,0,0
8042,H37455,H,300.8,311.9,1431,48.5,25,0,0,0,0,0,0,11.099999999999966,7267.917524447306,1212.5,29.505148555639472,0,0,1
8043,L55222,L,300.8,311.9,1486,45.1,30,0,0,0,0,0,0,11.099999999999966,7018.1713804624305,1353.0,32.94899491153106,1,0,0
8044,L55223,L,300.7,311.9,1486,35.8,32,0,0,0,0,0,0,11.199999999999989,5570.9653086597555,1145.6,41.50836829375187,1,0,0
8045,L55224,L,300.7,311.8,1441,38.1,34,0,0,0,0,0,0,11.100000000000023,5749.3344675550725,1295.4,37.821512382805146,1,0,0
8046,M22905,M,300.7,311.9,1366,55.1,36,0,0,0,0,0,0,11.199999999999989,7881.899920689384,1983.6000000000001,24.79128406691759,0,1,0
8047,L55226,L,300.6,311.8,1471,41.4,39,0,0,0,0,0,0,11.199999999999989,6377.370254934208,1614.6,35.531392383721645,1,0,0
8048,L55227,L,300.6,311.9,1463,38.2,41,0,0,0,0,0,0,11.299999999999955,5852.431066470378,1566.2,38.29841929360751,1,0,0
8049,L55228,L,300.6,311.9,1413,41.3,43,0,0,0,0,0,0,11.299999999999955,6111.120277542473,1775.8999999999999,34.21306677649715,1,0,0
8050,H37463,H,300.6,311.9,1604,30.5,45,0,0,0,0,0,0,11.299999999999955,5123.099859963995,1372.5,52.59014669175519,0,0,1
8051,L55230,L,300.7,312.0,1401,51.1,50,0,0,0,0,0,0,11.300000000000011,7497.002460747075,2555.0,27.416824380269198,1,0,0
8052,L55231,L,300.6,311.8,1652,27.2,52,0,0,0,0,0,0,11.199999999999989,4705.51936444884,1414.3999999999999,60.73527178850302,1,0,0
8053,L55232,L,300.5,311.9,1403,45.7,54,0,0,0,0,0,0,11.399999999999977,6714.327010982738,2467.8,30.700212100610038,1,0,0
8054,L55233,L,300.5,311.9,1887,21.7,56,0,0,0,0,0,0,11.399999999999977,4288.054060664316,1215.2,86.95848527258744,1,0,0
8055,L55234,L,300.4,311.8,1405,47.9,58,0,0,0,0,0,0,11.400000000000034,7047.587159675542,2778.2,29.331935421307843,1,0,0
8056,H37469,H,300.2,311.6,1496,41.1,60,0,0,0,0,0,0,11.400000000000034,6438.756975385352,2466.0,36.39901790778153,0,0,1
8057,L55236,L,300.1,311.5,1499,43.4,65,0,0,0,0,0,0,11.399999999999977,6812.711220917658,2821.0,34.53916254858006,1,0,0
8058,L55237,L,300.2,311.5,1549,37.2,67,0,0,0,0,0,0,11.300000000000011,6034.245505309131,2492.4,41.63977375274899,1,0,0
8059,L55238,L,300.3,311.6,1515,44.9,69,0,0,0,0,0,0,11.300000000000011,7123.404262382176,3098.1,33.741640592062225,1,0,0
8060,L55239,L,300.2,311.6,1540,37.7,71,0,0,0,0,0,0,11.400000000000034,6079.8195427372075,2676.7000000000003,40.84879553082346,1,0,0
8061,H37474,H,300.2,311.5,1426,44.3,73,0,0,0,0,0,0,11.300000000000011,6615.335426468122,3233.8999999999996,32.18960898654424,0,0,1
8062,M22921,M,300.2,311.6,1465,41.4,78,0,0,0,0,0,0,11.400000000000034,6351.357867762485,3229.2,35.386464882496405,0,1,0
8063,M22922,M,300.3,311.6,1359,54.1,81,0,0,0,0,0,0,11.300000000000011,7699.195363932115,4382.1,25.12014323102713,0,1,0
8064,M22923,M,300.3,311.7,1551,36.4,84,0,0,0,0,0,0,11.399999999999977,5912.100382937559,3057.6,42.609878403879556,0,1,0
8065,L55244,L,300.5,311.8,1596,34.8,87,0,0,0,0,0,0,11.300000000000011,5816.218975149999,3027.6,45.86205578676558,1,0,0
8066,M22925,M,300.5,311.9,1670,26.3,89,0,0,0,0,0,0,11.399999999999977,4599.396364610577,2340.7000000000003,63.498074715560946,0,1,0
8067,L55246,L,300.4,311.9,1868,21.3,92,0,0,0,0,0,0,11.5,4166.63150460307,1959.6000000000001,87.69948934296275,1,0,0
8068,M22927,M,300.6,312.0,1490,39.8,94,0,0,0,0,0,0,11.399999999999977,6210.090918106062,3741.2,37.43717652332248,0,1,0
8069,M22928,M,300.5,311.9,1676,35.2,97,0,0,0,0,0,0,11.399999999999977,6177.962897235352,3414.4,47.61362283703896,0,1,0
8070,M22929,M,300.5,311.9,1875,22.1,100,0,0,0,0,0,0,11.399999999999977,4339.324852770902,2210.0,84.84159056941603,0,1,0
8071,M22930,M,300.5,312.0,1867,23.0,103,0,0,0,0,0,0,11.5,4496.77100459331,2369.0,81.17387775048793,0,1,0
8072,L55251,L,300.5,312.0,1646,29.5,106,0,0,0,0,0,0,11.5,5084.87714934532,3127.0,55.7965912553928,1,0,0
8073,H37486,H,300.5,312.0,1375,43.2,108,0,0,0,0,0,0,11.5,6220.353454107791,4665.6,31.828696335949918,0,0,1
8074,L55253,L,300.5,312.0,1558,36.7,113,0,0,0,0,0,0,11.5,5987.728990084978,4147.1,42.452304508908846,1,0,0
8075,L55254,L,300.4,312.0,1631,34.9,115,0,0,0,0,0,0,11.600000000000023,5960.847428945761,4013.5,46.73351096461003,1,0,0
8076,L55255,L,300.4,312.0,1366,43.0,117,0,0,0,0,0,0,11.600000000000023,6151.028976218576,5031.0,31.767434472689654,1,0,0
8077,L55256,L,300.3,311.8,1360,48.0,119,0,0,0,0,0,0,11.5,6836.105614211389,5712.0,28.333327430556782,1,0,0
8078,L55257,L,300.3,311.8,1547,39.7,121,0,0,0,0,0,0,11.5,6431.458008453513,4803.700000000001,38.9672445926336,1,0,0
8079,L55258,L,300.3,311.7,1571,31.2,123,0,0,0,0,0,0,11.399999999999977,5132.859741141147,3837.6,50.35254796392694,1,0,0
8080,L55259,L,300.2,311.5,1528,36.1,125,0,0,0,0,0,0,11.300000000000011,5776.425468204528,4512.5,42.326858081202744,1,0,0
8081,H37494,H,300.2,311.5,1432,43.6,127,0,0,0,0,0,0,11.300000000000011,6538.198854846982,5537.2,32.84402916421349,0,0,1
8082,L55261,L,300.2,311.6,1356,53.5,132,0,0,0,0,0,0,11.400000000000034,7596.999354910838,7062.0,25.345789654992586,1,0,0
8083,H37496,H,300.1,311.5,1422,46.2,134,0,0,0,0,0,0,11.399999999999977,6879.710920243217,6190.8,30.77921411705322,0,0,1
8084,L55263,L,300.1,311.4,1438,42.2,139,0,0,0,0,0,0,11.299999999999955,6354.771731779386,5865.8,34.07582130904708,1,0,0
8085,L55264,L,300.2,311.4,1483,44.4,141,0,0,0,0,0,0,11.199999999999989,6895.293219805021,6260.4,33.400893378177166,1,0,0
8086,L55265,L,300.2,311.4,1331,49.8,143,0,0,0,0,0,0,11.199999999999989,6941.223304400504,7121.4,26.726902263674244,1,0,0
8087,L55266,L,300.2,311.4,1463,37.5,145,0,0,0,0,0,0,11.199999999999989,5745.187565252334,5437.5,39.01332292978055,1,0,0
8088,L55267,L,300.1,311.4,1446,40.6,147,0,0,0,0,0,0,11.299999999999955,6147.8454956629375,5968.2,35.61575477444463,1,0,0
8089,L55268,L,300.1,311.4,1356,45.7,149,0,0,0,0,0,0,11.299999999999955,6489.3994489612205,6809.3,29.671765936156245,1,0,0
8090,L55269,L,300.1,311.3,1676,30.3,151,0,0,0,0,0,0,11.199999999999989,5317.962380290658,4575.3,55.31351309785046,1,0,0
8091,L55270,L,300.1,311.4,1910,23.0,153,0,0,0,0,0,0,11.299999999999955,4600.338842406653,3519.0,83.04344215502515,1,0,0
8092,L55271,L,300.2,311.6,1375,56.9,155,0,0,0,0,0,0,11.400000000000034,8193.01184117438,8819.5,24.16519786200389,1,0,0
8093,M22952,M,300.2,311.6,1513,40.8,157,0,0,0,0,0,0,11.400000000000034,6464.392371438645,6405.599999999999,37.083324244283276,0,1,0
8094,L55273,L,300.2,311.6,1511,35.7,160,0,0,0,0,0,0,11.400000000000034,5648.866334493271,5712.0,42.32491811626943,1,0,0
8095,H37508,H,300.2,311.6,1662,28.8,162,0,0,0,0,0,0,11.400000000000034,5012.473910655586,4665.6,57.70831329572455,0,0,1
8096,L55275,L,300.2,311.7,1493,48.3,167,0,0,0,0,0,0,11.5,7551.540509213392,8066.099999999999,30.910966685100064,1,0,0
8097,M22956,M,300.2,311.7,1555,37.4,169,0,0,0,0,0,0,11.5,6090.186798494053,6320.599999999999,41.57752898996551,0,1,0
8098,L55277,L,300.3,311.7,1452,41.5,172,0,0,0,0,0,0,11.399999999999977,6310.203004000458,7138.0,34.98794337639919,1,0,0
8099,L55278,L,300.2,311.6,1500,39.0,174,0,0,0,0,0,0,11.400000000000034,6126.105674500096,6786.0,38.46152859960805,1,0,0
8100,L55279,L,300.2,311.7,1603,30.5,176,0,0,0,0,0,0,11.5,5119.905907432845,5368.0,52.557359817259076,1,0,0
8101,L55280,L,300.3,311.7,1682,27.8,178,0,0,0,0,0,0,11.399999999999977,4896.653861493242,4948.400000000001,60.50357535842613,1,0,0
8102,L55281,L,300.3,311.8,1567,37.7,180,0,0,0,0,0,0,11.5,6186.413781473509,6786.000000000001,41.564975712208025,1,0,0
8103,L55282,L,300.3,311.8,1413,46.0,182,0,0,0,0,0,0,11.5,6806.574643267645,8372.0,30.717384626655512,1,0,0
8104,M22963,M,300.3,311.9,1429,41.6,184,0,0,0,0,0,0,11.599999999999966,6225.212450745343,7654.400000000001,34.35095328102084,0,1,0
8105,L55284,L,300.3,311.9,1692,31.5,187,0,0,0,0,0,0,11.599999999999966,5581.353508367626,5890.5,53.71426866213693,1,0,0
8106,L55285,L,300.4,311.9,1476,48.7,189,0,0,0,0,0,0,11.5,7527.381661707287,9204.300000000001,30.308001990143325,1,0,0
8107,M22966,M,300.4,312.0,1596,30.4,191,0,0,0,0,0,0,11.600000000000023,5080.8349667977,5806.4,52.49998273026884,0,1,0
8108,H37521,H,300.3,311.9,1390,49.0,194,0,0,0,0,0,0,11.599999999999966,7132.4625212000265,9506.0,28.36734114952221,0,0,1
8109,M22968,M,300.3,311.8,1607,33.7,199,0,0,0,0,0,0,11.5,5671.192586284783,6706.3,47.68544579066889,0,1,0
8110,L55289,L,300.3,311.7,1821,26.3,202,0,0,0,0,0,0,11.399999999999977,5015.269928117282,5312.6,69.23951739942304,1,0,0
8111,H37524,H,300.3,311.8,2141,18.5,204,0,0,0,0,0,0,11.5,4147.792420657044,3774.0,115.72966717315288,0,0,1
8112,M22971,M,300.4,311.8,1553,33.1,209,1,1,0,0,0,0,11.400000000000034,5383.045708097527,6917.900000000001,46.91841482827346,0,1,0
8113,M22972,M,300.4,311.8,1442,45.1,0,0,0,0,0,0,0,11.400000000000034,6810.365498402977,0.0,31.973385371754905,0,1,0
8114,L55293,L,300.4,311.7,1459,45.6,3,0,0,0,0,0,0,11.300000000000011,6967.047196013013,136.8,31.99560701850723,1,0,0
8115,H37528,H,300.4,311.8,2496,13.5,5,0,0,0,0,0,0,11.400000000000034,3528.6368685120556,67.5,184.88875193425784,0,0,1
8116,L55295,L,300.4,311.8,1367,57.2,10,0,0,0,0,0,0,11.400000000000034,8188.288980218485,572.0,23.89859722052496,1,0,0
8117,L55296,L,300.3,311.8,2004,19.6,12,0,0,0,0,0,0,11.5,4113.224429492045,235.20000000000002,102.24484579344602,1,0,0
8118,L55297,L,300.3,311.7,1406,47.5,14,0,0,0,0,0,0,11.399999999999977,6993.708845666478,665.0,29.59999376842236,1,0,0
8119,L55298,L,300.3,311.8,1548,33.0,16,0,0,0,0,0,0,11.5,5349.5039705327,528.0,46.90907669421918,1,0,0
8120,L55299,L,300.3,311.7,1333,55.2,18,0,0,0,0,0,0,11.399999999999977,7705.447133312758,993.6,24.14854634990102,1,0,0
8121,L55300,L,300.2,311.6,1767,26.4,20,0,0,0,0,0,0,11.400000000000034,4885.050912625984,528.0,66.93179282886636,1,0,0
8122,L55301,L,300.2,311.6,1827,27.0,22,0,0,0,0,0,0,11.400000000000034,5165.720800297697,594.0,67.66664160494756,1,0,0
8123,M22982,M,300.2,311.6,1533,46.4,24,0,0,0,0,0,0,11.400000000000034,7448.841845367542,1113.6,33.03878598302026,0,1,0
8124,H37537,H,300.2,311.5,1515,36.8,27,0,0,0,0,0,0,11.300000000000011,5838.335787431271,993.5999999999999,41.16846707378612,0,0,1
8125,L55304,L,300.2,311.4,1568,41.0,32,0,0,0,0,0,0,11.199999999999989,6732.223617132687,1312.0,38.243893111245576,1,0,0
8126,L55305,L,300.2,311.4,1452,47.8,34,0,0,0,0,0,0,11.199999999999989,7268.137435933057,1625.1999999999998,30.37656268272747,1,0,0
8127,L55306,L,300.2,311.4,1433,37.9,36,0,0,0,0,0,0,11.199999999999989,5687.403204377305,1364.3999999999999,37.810016408966646,1,0,0
8128,M22987,M,300.1,311.3,1650,33.8,38,0,0,0,0,0,0,11.199999999999989,5840.220743023425,1284.3999999999999,48.81655360456994,0,1,0
8129,L55308,L,300.1,311.4,1629,31.3,41,0,0,0,0,0,0,11.299999999999955,5339.419458114677,1283.3,52.04471180680134,1,0,0
8130,L55309,L,300.0,311.3,1520,39.2,43,0,0,0,0,0,0,11.300000000000011,6239.6218890498085,1685.6000000000001,38.775500312372365,1,0,0
8131,H37544,H,300.0,311.2,1393,43.1,45,0,0,0,0,0,0,11.199999999999989,6287.196073800669,1939.5,32.32017811596795,0,0,1
8132,H37545,H,299.9,311.2,1364,49.6,50,0,0,0,0,0,0,11.300000000000011,7084.752200767511,2480.0,27.499994455646277,0,0,1
8133,M22992,M,299.9,311.3,1389,50.0,55,0,0,0,0,0,0,11.400000000000034,7272.786993060371,2750.0,27.779994444001108,0,1,0
8134,L55313,L,299.8,311.1,1466,46.1,58,0,0,0,0,0,0,11.300000000000011,7077.233322349919,2673.8,31.800426941339055,1,0,0
8135,L55314,L,299.7,311.1,1650,32.4,60,0,0,0,0,0,0,11.400000000000034,5598.318108697011,1944.0,50.9259102080524,1,0,0
8136,L55315,L,299.6,311.0,1554,36.3,62,0,0,0,0,0,0,11.399999999999977,5907.262330251031,2250.6,42.80990556200949,1,0,0
8137,M22996,M,299.6,310.9,1474,39.7,64,0,0,0,0,0,0,11.299999999999955,6127.969686141227,2540.8,37.128454123815075,0,1,0
8138,H37551,H,299.5,310.8,1600,32.4,67,0,0,0,0,0,0,11.300000000000011,5428.672105403162,2170.7999999999997,49.38270080780839,0,0,1
8139,L55318,L,299.5,310.8,1356,54.9,72,0,0,0,0,0,0,11.300000000000011,7795.799338029999,3952.7999999999997,24.69944905292367,1,0,0
8140,L55319,L,299.5,310.8,1571,38.2,74,0,0,0,0,0,0,11.300000000000011,6284.462888192046,2826.8,41.12564368438646,1,0,0
8141,L55320,L,299.6,310.9,1658,28.0,76,0,0,0,0,0,0,11.299999999999955,4861.509911675085,2128.0,59.21426456633409,1,0,0
8142,L55321,L,299.6,310.8,1393,49.9,78,0,0,0,0,0,0,11.199999999999989,7279.143482196134,3892.2,27.91582606897273,1,0,0
8143,M23002,M,299.7,311.0,1448,49.8,80,0,0,0,0,0,0,11.300000000000011,7551.383429580713,3984.0,29.0762993822692,0,1,0
8144,L55323,L,299.7,310.9,1477,40.4,83,0,0,0,0,0,0,11.199999999999989,6248.711563794193,3353.2,36.55939689123839,1,0,0
8145,M23004,M,299.7,311.0,1506,42.7,85,0,0,0,0,0,0,11.300000000000011,6734.1295166758655,3629.5000000000005,35.269312583299154,0,1,0
8146,M23005,M,299.7,310.9,1685,32.1,88,0,0,0,0,0,0,11.199999999999989,5664.134474789717,2824.8,52.49219548529735,0,1,0
8147,L55326,L,299.6,310.9,1533,31.8,91,0,0,0,0,0,0,11.299999999999955,5105.025230230342,2893.8,48.20753201021006,1,0,0
8148,L55327,L,299.5,310.8,1447,41.0,93,0,0,0,0,0,0,11.300000000000011,6212.708911984055,3813.0,35.292674318859916,1,0,0
8149,M23008,M,299.5,310.7,1488,39.5,95,0,0,0,0,0,0,11.199999999999989,6155.008326913123,3752.5,37.67087653901859,0,1,0
8150,M23009,M,299.6,310.8,1427,50.4,98,0,0,0,0,0,0,11.199999999999989,7531.5285640100265,4939.2,28.313486445736814,0,1,0
8151,M23010,M,299.5,310.7,1424,41.3,101,0,0,0,0,0,0,11.199999999999989,6158.694462293334,4171.299999999999,34.47941053767299,0,1,0
8152,L55331,L,299.5,310.7,1472,40.9,104,0,0,0,0,0,0,11.199999999999989,6304.631913028092,4253.599999999999,35.9902112493371,1,0,0
8153,L55332,L,299.5,310.7,1438,45.7,106,0,0,0,0,0,0,11.199999999999989,6881.826259296634,4844.200000000001,31.46607626562882,1,0,0
8154,L55333,L,299.6,310.8,1507,42.4,108,0,0,0,0,0,0,11.199999999999989,6691.2572489298755,4579.2,35.54244444753669,1,0,0
8155,L55334,L,299.6,310.7,1393,52.1,110,0,0,0,0,0,0,11.099999999999966,7600.067643735843,5731.0,26.737039014004026,1,0,0
8156,L55335,L,299.5,310.8,1283,52.4,112,0,0,0,0,0,0,11.300000000000011,7040.22536089063,5868.8,24.484728151769435,1,0,0
8157,L55336,L,299.6,310.8,1644,30.9,114,0,0,0,0,0,0,11.199999999999989,5319.721672176668,3522.6,53.203866277065934,1,0,0
8158,L55337,L,299.6,310.8,1498,46.9,116,0,0,0,0,0,0,11.199999999999989,7357.21205963784,5440.4,31.940291697165947,1,0,0
8159,L55338,L,299.6,310.8,1400,40.8,118,0,0,0,0,0,0,11.199999999999989,5981.592412434965,4814.4,34.313717079971305,1,0,0
8160,H37573,H,299.6,310.9,1679,31.2,120,0,0,0,0,0,0,11.299999999999955,5485.723427992352,3744.0,53.8140853159983,0,0,1
8161,M23020,M,299.7,311.1,1618,30.3,125,0,0,0,0,0,0,11.400000000000034,5133.927882643368,3787.5,53.399322310454686,0,1,0
8162,H37575,H,299.6,311.0,1714,30.2,128,0,0,0,0,0,0,11.399999999999977,5420.587740307924,3865.6,56.75494809438805,0,0,1
8163,L55342,L,299.6,311.0,1574,35.0,133,0,0,0,0,0,0,11.399999999999977,5769.011309542057,4655.0,44.97141572245265,1,0,0
8164,L55343,L,299.7,311.1,1574,36.4,135,0,0,0,0,0,0,11.400000000000034,5999.771761923738,4914.0,43.24174636215759,1,0,0
8165,L55344,L,299.6,310.9,1472,40.9,137,0,0,0,0,0,0,11.299999999999955,6304.631913028092,5603.3,35.9902112493371,1,0,0
8166,L55345,L,299.6,311.0,1552,33.2,139,0,0,0,0,0,0,11.399999999999977,5395.831990197637,4614.8,46.7469738713934,1,0,0
8167,L55346,L,299.7,311.1,1603,31.4,141,0,0,0,0,0,0,11.400000000000034,5270.985098143979,4427.4,51.05093915575186,1,0,0
8168,H37581,H,299.7,311.1,1353,47.1,143,0,0,0,0,0,0,11.400000000000034,6673.402530681975,6735.3,28.72610855072005,0,0,1
